shot,timestamp,x,y,z,strokes
0,7.0201,0.932434,0.233521,-0.352417,2
0,7.0401,0.834122,0.206161,-0.466431,2
0,7.0551,0.801941,0.163483,-0.553101,2
0,7.0706,0.862488,0.087585,-0.579361,2
0,7.0858,0.903000,-0.064926,-0.549301,3
0,7.1053,0.890549,-0.196960,-0.480865,3
0,7.1210,0.845917,-0.202927,-0.438675,3
0,7.1358,0.798645,-0.114822,-0.433151,3
0,7.1513,0.789337,-0.025055,-0.434158,3
0,7.1706,0.818954,0.018524,-0.379013,3
0,7.1862,0.865738,0.044739,-0.325455,3
0,7.2019,0.877304,0.098602,-0.298950,3
0,7.2163,0.863388,0.150406,-0.310455,3
0,7.2364,0.847839,0.149963,-0.337494,3
0,7.2513,0.850845,0.120422,-0.344803,3
0,7.2666,0.867538,0.118835,-0.340240,3
0,7.2819,0.871552,0.129333,-0.334930,3
0,7.3020,0.866226,0.128586,-0.331360,3
0,7.3167,0.857071,0.124298,-0.326523,3
0,7.3318,0.861237,0.121811,-0.313553,3
0,7.3472,0.858734,0.110733,-0.304657,3
0,7.3668,0.865616,0.130173,-0.314713,3
0,7.3819,0.860199,0.139053,-0.326721,3
0,7.3971,0.868668,0.141693,-0.347382,3
0,7.4121,0.879517,0.141144,-0.355194,3
0,7.4320,0.886307,0.152756,-0.364426,3
0,7.4473,0.875565,0.159714,-0.382309,3
0,7.4625,0.868027,0.173752,-0.392960,3
0,7.4808,0.854538,0.175430,-0.394394,3
0,7.4977,0.837357,0.182755,-0.399017,3
0,7.5126,0.811020,0.191071,-0.413300,3
0,7.5277,0.787064,0.198822,-0.427460,3
0,7.5430,0.767929,0.205322,-0.437912,3
0,7.5628,0.752960,0.215286,-0.454453,3
0,7.5808,0.749664,0.232361,-0.467697,3
0,7.5932,0.751846,0.254120,-0.475937,3
0,7.6081,0.761658,0.281433,-0.483841,3
0,7.6282,0.780350,0.294495,-0.474640,3
0,7.6431,0.815369,0.306763,-0.462402,3
0,7.6586,0.835587,0.319260,-0.445648,3
0,7.6800,0.834351,0.318359,-0.421997,3
0,7.6933,0.860992,0.320389,-0.390137,3
0,7.7084,0.983566,0.385178,-0.449799,3
0,7.7237,1.106171,0.438187,-0.417374,3
0,7.7388,1.120728,0.342804,-0.269058,3
0,7.7586,1.151642,0.373108,-0.206924,3
0,7.7792,1.128860,0.435287,-0.248932,3
0,7.7894,0.996277,0.414658,-0.318405,3
0,7.8049,0.899750,0.345627,-0.351028,3
0,7.8240,0.860275,0.267105,-0.327484,3
0,7.8392,0.882416,0.227890,-0.277496,3
0,7.8546,0.962845,0.276947,-0.266663,3
0,7.8698,1.040649,0.316605,-0.265854,3
0,7.8895,1.135574,0.329178,-0.205093,3
0,7.9045,1.191879,0.348984,-0.154678,3
0,7.9198,1.155304,0.367218,-0.145096,3
0,7.9354,1.074020,0.344803,-0.142715,3
0,7.9548,1.024963,0.326294,-0.151047,3
0,7.9708,0.971909,0.302246,-0.165268,3
0,7.9851,0.923401,0.246719,-0.168839,3
0,8.0011,0.893005,0.180557,-0.160187,3
0,8.0198,0.870117,0.140915,-0.154678,3
0,8.0350,0.857361,0.127487,-0.155975,3
0,8.0503,0.847946,0.146576,-0.171280,3
0,8.0659,0.840500,0.176270,-0.178604,3
0,8.0855,0.841843,0.202423,-0.181961,3
0,8.1006,0.866623,0.236984,-0.189148,3
0,8.1156,0.884201,0.269150,-0.184921,3
0,8.1307,0.912552,0.300140,-0.199539,3
0,8.1509,0.933823,0.337677,-0.204269,3
0,8.1661,0.951385,0.374023,-0.218124,3
0,8.1809,0.965973,0.409012,-0.239975,3
0,8.1962,0.970642,0.431732,-0.259918,3
0,8.2158,0.978699,0.458740,-0.294998,3
0,8.2310,0.977905,0.484894,-0.289169,3
0,8.2461,0.972641,0.458771,-0.297882,3
0,8.2614,0.955444,0.391785,-0.277740,3
0,8.2812,0.938339,0.397980,-0.280731,3
0,8.2963,0.888977,0.441391,-0.321228,3
0,8.3115,0.854553,0.461563,-0.338013,3
0,8.3268,0.840073,0.440918,-0.333176,3
0,8.3465,0.855255,0.423553,-0.323395,3
0,8.3620,0.879852,0.419327,-0.308807,3
0,8.3814,0.902344,0.407318,-0.286499,3
0,8.3920,0.929016,0.406128,-0.244598,3
0,8.4120,1.045105,0.446121,-0.285583,3
0,8.4271,1.128098,0.497528,-0.279312,3
0,8.4422,0.986420,0.370911,-0.241211,3
0,8.4576,0.878647,0.256226,-0.261337,3
0,8.4802,0.830887,0.228790,-0.365372,3
0,8.4925,0.809982,0.182877,-0.426697,3
0,8.5077,0.896713,0.092926,-0.426514,3
0,8.5227,0.995956,-0.001236,-0.365082,3
0,8.5427,0.996368,-0.067032,-0.305969,4
0,8.5579,0.921646,-0.032669,-0.273071,4
0,8.5728,0.831894,0.006989,-0.318283,4
0,8.5879,0.785828,0.000702,-0.368881,4
0,8.6079,0.796768,-0.043991,-0.399582,4
0,8.6228,0.847351,-0.081650,-0.408722,4
0,8.6380,0.920410,-0.074158,-0.460587,4
0,8.6532,0.953705,-0.033401,-0.509476,4
0,8.6794,0.948105,0.042938,-0.529739,4
0,8.6891,0.912018,0.106613,-0.518326,4
0,8.7037,0.883240,0.133301,-0.481491,4
0,8.7184,0.855179,0.109360,-0.426163,4
0,8.7384,0.840454,0.088348,-0.371017,4
0,8.7537,0.819931,0.076584,-0.331375,4
0,8.7690,0.795486,0.070450,-0.305481,4
0,8.7851,0.783249,0.071152,-0.292038,4
0,8.8038,0.782791,0.077927,-0.296021,4
0,8.8189,0.790558,0.095901,-0.311356,4
0,8.8345,0.813965,0.122375,-0.325165,4
0,8.8494,0.832092,0.138962,-0.337341,4
0,8.8689,0.850128,0.156479,-0.361130,4
0,8.8844,0.871155,0.187347,-0.389816,4
0,8.8997,0.878860,0.209106,-0.415573,4
0,8.9144,0.876175,0.229004,-0.427414,4
0,8.9341,0.865417,0.255661,-0.432907,4
0,8.9494,0.844635,0.216171,-0.415451,4
0,8.9649,0.843323,0.198700,-0.405975,4
0,8.9802,0.813995,0.228058,-0.413055,4
0,8.9998,0.780090,0.235840,-0.436417,4
0,9.0145,0.770859,0.247086,-0.450287,4
0,9.0299,0.758850,0.253372,-0.465012,4
0,9.0451,0.756042,0.252365,-0.469986,4
0,9.0649,0.759415,0.254791,-0.458237,4
0,9.0806,0.762222,0.261230,-0.440689,4
0,9.0958,0.762207,0.276398,-0.435074,4
0,9.1107,0.776199,0.296432,-0.440125,4
0,9.1301,0.822784,0.315277,-0.436768,4
0,9.1455,0.923233,0.381256,-0.484100,4
0,9.1607,1.049347,0.418915,-0.518143,4
0,9.1809,1.135330,0.338547,-0.375015,4
0,9.1957,1.149246,0.271713,-0.232925,4
0,9.2109,1.113861,0.366470,-0.248444,4
0,9.2262,0.976288,0.373871,-0.341141,4
0,9.2409,0.867294,0.298645,-0.361542,4
0,9.2608,0.860077,0.233154,-0.323868,4
0,9.2804,0.949127,0.269882,-0.298798,4
0,9.2915,1.060043,0.334045,-0.302734,4
0,9.3062,1.187241,0.328629,-0.199936,4
0,9.3260,1.277664,0.316422,-0.093491,4
0,9.3416,1.243576,0.334351,-0.066711,4
0,9.3567,1.140488,0.345337,-0.091354,4
0,9.3715,1.045914,0.317535,-0.132889,4
0,9.3917,0.991791,0.289703,-0.151321,4
0,9.4066,0.950943,0.230484,-0.169205,4
0,9.4220,0.920792,0.176590,-0.167587,4
0,9.4369,0.895111,0.135086,-0.160400,4
0,9.4566,0.875214,0.125626,-0.159561,4
0,9.4725,0.856842,0.148346,-0.168472,4
0,9.4877,0.841187,0.193924,-0.181519,4
0,9.5021,0.840759,0.236923,-0.191681,4
0,9.5220,0.858780,0.276855,-0.201294,4
0,9.5372,0.889374,0.319122,-0.213654,4
0,9.5526,0.914505,0.363892,-0.277145,4
0,9.5675,0.924637,0.413147,-0.375610,4
0,9.5884,0.922104,0.469452,-0.483078,4
0,9.6030,0.890717,0.489624,-0.517563,4
0,9.6177,0.864380,0.465775,-0.453110,4
0,9.6328,0.854553,0.434341,-0.365707,4
0,9.6531,0.839371,0.413528,-0.308578,4
0,9.6681,0.826492,0.402863,-0.270370,4
0,9.6832,0.817581,0.398895,-0.239761,4
0,9.6984,0.806000,0.404648,-0.211624,4
0,9.7178,0.807785,0.422440,-0.213928,4
0,9.7341,0.826614,0.448196,-0.218719,4
0,9.7487,0.838226,0.453949,-0.219894,4
0,9.7635,0.880783,0.465881,-0.233749,4
0,9.7856,0.906219,0.475586,-0.238800,4
0,9.7988,0.921814,0.455338,-0.249100,4
0,9.8138,1.000366,0.460526,-0.291824,4
0,9.8292,1.102158,0.505142,-0.333237,4
0,9.8488,1.067963,0.458435,-0.325134,4
0,9.8641,0.999191,0.360001,-0.338959,4
0,9.8809,0.977264,0.308136,-0.428818,4
0,9.8945,0.952911,0.271622,-0.532486,4
0,9.9140,0.985123,0.221573,-0.605484,4
0,9.9293,1.032959,0.115128,-0.639160,4
0,9.9445,1.027328,-0.098465,-0.651382,5
0,9.9597,0.974136,-0.273087,-0.611511,5
0,9.9832,0.894104,-0.346024,-0.555176,5
0,9.9949,0.834503,-0.285828,-0.526138,5
0,10.0095,0.803146,-0.158432,-0.492889,5
0,10.3770,0.801544,-0.047775,-0.430634,5
0,10.3800,0.823334,0.040741,-0.390076,5
0,10.3921,0.820068,0.142838,-0.405914,6
0,10.3924,0.833374,0.267944,-0.445969,6
0,10.3950,0.824509,0.301453,-0.461197,6
0,10.3951,0.839050,0.249695,-0.435303,6
0,10.3952,0.862534,0.208572,-0.404343,6
0,10.3952,0.862091,0.197083,-0.394318,6
0,10.3952,0.858978,0.194641,-0.404419,6
0,10.3953,0.856613,0.197342,-0.434433,6
0,10.3953,0.836884,0.183945,-0.442123,6
0,10.3953,0.822052,0.189880,-0.455963,6
0,10.3953,0.801849,0.213379,-0.468567,6
0,10.3954,0.778625,0.231201,-0.486160,6
0,10.3954,0.774948,0.236679,-0.491943,6
0,10.3954,0.778793,0.237213,-0.491577,6
0,10.3955,0.829468,0.310013,-0.554031,6
0,10.3955,0.822159,0.384338,-0.607468,6
0,10.3955,0.743057,0.445343,-0.610626,6
0,10.3955,0.671524,0.527008,-0.583420,6
0,10.3969,0.636551,0.587708,-0.623734,6
0,10.3970,0.600082,0.565155,-0.615326,6
0,10.3970,0.569839,0.467819,-0.558670,6
0,10.4013,0.572952,0.366226,-0.468719,6
0,10.4165,0.601807,0.380112,-0.434219,6
0,10.4365,0.595520,0.507416,-0.386169,6
0,10.4516,0.625748,0.584015,-0.367706,6
0,10.4674,0.644958,0.612762,-0.312790,6
0,10.4821,0.684006,0.776245,-0.309738,6
0,10.5017,0.727203,0.865753,-0.331772,6
0,10.5218,0.727661,0.711029,-0.309021,6
0,10.5320,0.792557,0.500946,-0.213120,6
0,10.5473,0.852661,0.475037,-0.179062,6
0,10.5673,0.770294,0.507294,-0.210052,6
0,10.5824,0.705963,0.464020,-0.123169,6
0,10.5975,0.825653,0.563293,-0.274216,6
0,10.6127,0.859665,0.641861,-0.403564,6
0,10.6325,0.877518,0.609283,-0.507843,6
0,10.6479,0.920914,0.538269,-0.454727,6
0,10.6629,0.923691,0.483383,-0.407806,6
0,10.6801,0.906174,0.467758,-0.419876,6
0,10.6978,0.882446,0.329483,-0.482834,6
0,10.7130,0.913727,0.281128,-0.445755,6
0,10.7282,0.894836,0.340256,-0.462570,6
0,10.7438,0.887680,0.555618,-0.601761,6
0,10.7629,0.850250,0.536621,-0.520081,6
0,10.7799,0.877487,0.480347,-0.443619,6
0,10.7937,0.856903,0.512787,-0.465240,6
0,10.8088,0.801376,0.576599,-0.483414,6
0,10.8285,0.727524,0.619400,-0.471313,6
0,10.8437,0.657898,0.630112,-0.455551,6
0,10.8592,0.599594,0.594162,-0.446365,6
0,10.8775,0.551300,0.565445,-0.446335,6
0,10.8939,0.508713,0.553131,-0.477844,6
0,10.9091,0.476578,0.567719,-0.497498,6
0,10.9242,0.467865,0.539429,-0.544388,6
0,10.9395,0.461319,0.524185,-0.558762,6
0,10.9593,0.466263,0.550232,-0.572327,6
0,10.9793,0.457825,0.596786,-0.567703,6
0,10.9895,0.474731,0.637482,-0.593231,6
0,11.0046,0.483154,0.666260,-0.612061,6
0,11.0243,0.505173,0.680298,-0.622787,6
0,11.0397,0.509354,0.694229,-0.638535,6
0,11.0549,0.519547,0.673660,-0.668701,6
0,11.0699,0.543808,0.664490,-0.686264,6
0,11.0897,0.570343,0.676758,-0.718582,6
0,11.1049,0.610214,0.662689,-0.746506,6
0,11.1202,0.607880,0.696976,-0.671387,6
0,11.1353,0.622986,0.651764,-0.675766,6
0,11.1550,0.619370,0.553268,-0.716476,6
0,11.1702,0.621567,0.500854,-0.728424,6
0,11.1858,0.620773,0.471359,-0.697357,6
0,11.2007,0.621017,0.431396,-0.666946,6
0,11.2204,0.641998,0.406952,-0.671356,6
0,11.2358,0.660614,0.337158,-0.691833,6
0,11.2505,0.671143,0.260696,-0.713776,6
0,11.2667,0.659348,0.247986,-0.680038,6
0,11.2864,0.643005,0.211807,-0.710083,6
0,11.3010,0.702072,0.140640,-0.641968,6
0,11.3161,0.689850,0.084061,-0.617477,6
0,11.3311,0.671494,0.079071,-0.640991,6
0,11.3512,0.680908,0.071838,-0.629639,6
0,11.3671,0.922348,-0.066696,-0.479965,7
0,11.3816,0.719757,0.294846,-0.521332,7
0,11.3966,0.750626,0.407440,-0.535431,7
0,11.4165,0.723007,0.323975,-0.524506,7
0,11.4314,0.711853,0.223633,-0.497467,7
0,11.4467,0.700531,0.089905,-0.526428,7
0,11.4634,0.756378,-0.067230,-0.637238,8
0,11.4816,0.768997,-0.131287,-0.682434,8
0,11.4968,0.744232,0.077499,-0.764542,8
0,11.5120,0.725830,0.304489,-0.881790,8
0,11.5271,0.765717,0.372543,-0.845581,8
0,11.5469,0.917679,0.262161,-1.025452,8
0,11.5624,0.841690,-0.008789,-0.972427,8
0,11.5800,0.890930,-0.262909,-0.819031,9
0,11.5925,0.970245,-0.048859,-0.776947,9
0,11.6123,0.813522,0.194016,-0.876877,9
0,11.6277,0.729858,0.239548,-0.729248,9
0,11.6429,0.745895,0.209549,-0.973175,9
0,11.6580,0.677490,0.261627,-1.088120,9
0,11.6807,0.617706,-0.075684,-0.895508,9
0,11.6935,0.613174,-0.135483,-0.844086,9
0,11.7081,0.519547,0.253983,-0.923447,9
0,11.7233,0.319046,0.613922,-0.995728,9
0,11.7430,0.150131,0.588043,-1.189087,9
0,11.7580,0.046860,0.429657,-1.423462,9
0,11.7795,0.071411,0.550140,-1.490601,9
0,11.7886,0.007446,0.691513,-1.421234,9
0,11.8088,-0.170639,0.721878,-1.261780,9
0,11.8235,-0.254822,0.688309,-1.273239,9
0,11.8386,-0.231506,0.704407,-1.211884,9
0,11.8538,-0.249756,0.646622,-1.117157,9
0,11.8803,-0.207809,0.613159,-0.932404,9
0,11.8911,-0.185394,0.505478,-0.741135,9
0,11.9045,-0.123962,0.441147,-0.698334,9
0,11.9194,-0.084808,0.348434,-0.695129,9
0,11.9393,-0.043793,0.277283,-0.700974,9
0,11.9545,-0.023010,0.256607,-0.741913,9
0,11.9699,0.002106,0.234879,-0.772491,9
0,11.9855,0.018585,0.156296,-0.730164,9
0,12.0052,0.035172,0.095474,-0.684113,9
0,12.0197,0.033508,0.103836,-0.695618,9
0,12.0357,0.021210,0.007904,-0.709076,9
0,12.0499,0.037506,-0.058487,-0.725693,10
0,12.0698,0.038086,-0.052979,-0.784088,10
0,12.0853,0.026321,-0.044418,-0.796997,10
0,12.1007,0.004929,-0.111115,-0.684525,10
0,12.1152,-0.044266,-0.207916,-0.515884,10
0,12.1348,-0.075150,-0.126328,-0.421753,10
0,12.1500,-0.040268,0.090988,-0.592224,10
0,12.1654,0.021545,0.126053,-0.780273,10
0,12.1806,0.038345,-0.155365,-0.801132,10
0,12.2007,0.030716,-0.375595,-0.831131,10
0,12.2157,0.009903,-0.232300,-0.896240,10
0,12.2309,0.022537,-0.021194,-0.994293,10
0,12.2461,0.006378,0.045151,-1.039139,10
0,12.2655,0.004822,-0.155579,-1.095261,10
0,12.2846,-0.119934,-0.350601,-1.066818,10
0,12.2959,-0.055847,-0.277420,-1.162476,10
0,12.3111,-0.028442,-0.167679,-1.154984,10
0,12.3306,-0.063766,-0.131088,-1.082932,10
0,12.3462,-0.084244,-0.163361,-1.030533,10
0,12.3611,-0.092651,-0.182358,-0.973038,10
0,12.3795,-0.103668,-0.129745,-0.978912,10
0,12.3961,-0.102661,-0.103683,-1.005692,10
0,12.4117,-0.101639,-0.125015,-1.006744,10
0,12.4265,-0.096405,-0.121506,-1.002136,10
0,12.4417,-0.089294,-0.060638,-1.013306,10
0,12.4614,-0.090057,-0.062332,-1.036224,10
0,12.4795,-0.087982,-0.164276,-0.966537,10
0,12.4918,-0.090576,-0.227249,-0.889328,10
0,12.5069,-0.099152,-0.178848,-0.915604,10
0,12.5268,-0.083771,-0.116013,-0.992493,10
0,12.5420,-0.106232,-0.076950,-1.108215,10
0,12.5572,-0.089981,-0.094193,-1.115646,10
0,12.5725,-0.080841,-0.163788,-1.070221,10
0,12.5930,-0.087082,-0.238007,-0.998138,10
0,12.6078,-0.092773,-0.227768,-0.968018,10
0,12.6227,-0.095703,-0.165451,-0.966888,10
0,12.6376,-0.085724,-0.147385,-0.964462,10
0,12.6574,-0.073730,-0.189835,-0.936020,10
0,12.6809,-0.075790,-0.228668,-0.903976,10
0,12.6881,-0.075241,-0.237000,-0.901215,10
0,12.7036,-0.068405,-0.211349,-0.918762,10
0,12.7232,-0.068481,-0.186859,-0.952408,10
0,12.7383,-0.068695,-0.180618,-0.957108,10
0,12.7540,-0.074905,-0.174881,-0.966202,10
0,12.7695,-0.083969,-0.175934,-0.959000,10
0,12.7888,-0.088379,-0.188492,-0.944260,10
0,12.8037,-0.099716,-0.208603,-0.940781,10
0,12.8185,-0.098709,-0.196747,-0.937225,10
0,12.8337,-0.103470,-0.180511,-0.969437,10
0,12.8536,-0.103485,-0.161804,-0.968552,10
0,12.8688,-0.126053,-0.171906,-0.977844,10
0,12.8838,-0.151382,-0.171463,-0.984512,10
0,12.8992,-0.152298,-0.168350,-1.001755,10
0,12.9193,-0.137527,-0.171906,-1.007660,10
0,12.9346,-0.127075,-0.169968,-1.004929,10
0,12.9493,-0.119415,-0.139420,-0.985260,10
0,12.9645,-0.115143,-0.122299,-0.977737,10
0,12.9845,-0.105270,-0.118256,-0.979813,10
0,12.9995,-0.099533,-0.132874,-0.977020,10
0,13.0143,-0.096878,-0.147461,-0.980042,10
0,13.0295,-0.083023,-0.142990,-0.982269,10
0,13.0497,-0.045166,-0.188736,-0.973877,10
0,13.0650,-0.045044,-0.215637,-0.957413,10
0,13.0808,-0.043365,-0.230759,-0.973465,10
0,13.0950,-0.042725,-0.211960,-0.969635,10
0,13.1150,-0.040344,-0.204224,-0.961685,10
0,13.1299,-0.095718,-0.214371,-1.047562,10
0,13.1450,-0.060730,-0.144928,-0.825897,10
0,13.1603,-0.127930,-0.129684,-1.050919,10
0,13.1831,-0.097305,-0.103668,-1.000885,10
0,13.1950,-0.098511,-0.103424,-1.001266,10
0,13.2105,-0.125793,-0.134415,-0.978638,10
0,13.2255,-0.132904,-0.191559,-0.952164,10
0,13.2455,-0.116302,-0.167984,-0.956268,10
0,13.2609,-0.107559,-0.142258,-0.988861,10
0,13.2810,-0.110901,-0.150726,-0.983170,10
0,13.2912,-0.113815,-0.167923,-0.984879,10
0,13.3108,-0.122360,-0.169281,-0.977356,10
0,13.3258,-0.108536,-0.150955,-0.983185,10
0,13.3412,-0.091904,-0.117325,-0.989853,10
0,13.3566,-0.103577,-0.124023,-0.983643,10
0,13.3807,-0.111481,-0.143570,-0.978241,10
0,13.3913,-0.112442,-0.168884,-0.978500,10
0,13.4070,-0.091492,-0.183319,-0.969040,10
0,13.4219,-0.085876,-0.165115,-0.973816,10
0,13.4417,-0.093857,-0.180847,-0.983917,10
0,13.4566,-0.087296,-0.175720,-0.975647,10
0,13.4721,-0.077026,-0.148376,-0.978821,10
0,13.4870,-0.078583,-0.134811,-0.980240,10
0,13.5068,-0.081451,-0.143982,-0.967346,10
0,13.5216,-0.083008,-0.137131,-0.979080,10
0,13.5374,-0.097366,-0.140961,-0.992935,10
0,13.5526,-0.092575,-0.133301,-0.981613,10
0,13.5722,-0.103806,-0.142044,-0.978516,10
0,13.5870,-0.099304,-0.143829,-0.974533,10
0,13.6024,-0.099762,-0.141983,-0.978363,10
0,13.6180,-0.101944,-0.141617,-0.977997,10
0,13.6376,-0.107574,-0.142853,-0.976639,10
0,13.6530,-0.107269,-0.139435,-0.981110,10
0,13.6679,-0.102173,-0.145966,-0.981155,10
0,13.6829,-0.095581,-0.139130,-0.984360,10
0,13.7032,-0.099625,-0.137314,-0.981430,10
0,13.7183,-0.089554,-0.150024,-0.970734,10
0,13.7334,-0.097534,-0.172256,-0.958832,10
0,13.7484,-0.096573,-0.157089,-0.974182,10
0,13.7681,-0.091858,-0.145615,-0.983047,10
0,13.7997,-0.041214,-0.100037,-0.997910,10
0,13.7998,-0.164215,-0.180862,-0.968735,10
0,13.8131,-0.090866,-0.106903,-1.003891,10
